Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured
1520837,5-Oct-19,Louisiana,Carencro,1100 block of LA-1252,0,0
1519651,3-Oct-19,Texas,Dallas,200 block of Creek Cove Dr,0,0
1520021,3-Oct-19,New York,Buffalo,Mineral Springs Rd,0,0
1519372,3-Oct-19,Kentucky,Madisonville,1300 block of Grapevine Rd,0,0
1519210,3-Oct-19,District of Columbia,Washington,4500 block of Rhode Island Ave NE,0,0
1518371,3-Oct-19,Georgia,Decatur,2892 Eastwyck Cir,0,1
1520413,3-Oct-19,Delaware,Greenwood,6200 block of Hickman Rd,0,0
1518707,3-Oct-19,Florida,Opa Locka,13000 block of Northwest 30th Ave,1,2
1518191,2-Oct-19,New York,Blossvale (Vienna),8000 block of Deeley Rd,0,0
1518506,2-Oct-19,Iowa,Waterloo,1620 Oakwood Dr,0,0
1518997,2-Oct-19,Nebraska,Omaha,7522 Hartman Ave,0,1
1518222,2-Oct-19,Nebraska,Omaha,3202 L St,1,0
1517767,2-Oct-19,Georgia,Decatur,2500 block of Columbia Dr,1,0
1517073,1-Oct-19,Alabama,Talladega,N/A,0,0
1517742,1-Oct-19,West Virginia,Drennen,N/A,1,0
1518609,1-Oct-19,Connecticut,Stamford,Reynolds Ave,0,0
1519833,1-Oct-19,Wisconsin,La Crosse,500 block of Caledonia St,0,0
1519253,1-Oct-19,Florida,Palm Bay,Galty Cir,0,0
1517753,1-Oct-19,Florida,Frostproof,N/A,1,1
1518978,30-Sep-19,Nebraska,Omaha,Martha St and S 27th St,0,0
1516802,30-Sep-19,Florida,Deltona,1482 Daroca Dr,0,0
1516580,30-Sep-19,Indiana,Indianapolis,S Post Rd and E Washington St,0,0
1522301,29-Sep-19,North Carolina,Asheboro,Hanner Hill Rd,0,0
1516048,29-Sep-19,Georgia,Rome,Alabama Hwy,0,0
1515450,28-Sep-19,Ohio,Cincinnati,7578 Beechmont Ave,0,0
1514898,28-Sep-19,Texas,San Antonio,900 block of Pine Eagle Ln,1,0
1515118,28-Sep-19,Florida,Miami,6004 NW 23rd Ave,1,1
1515030,28-Sep-19,Georgia,Brunswick,578 Myers Hill Rd,1,0
1517426,28-Sep-19,Louisiana,Galliano,LA 3235,0,0
1642004,27-Sep-19,Ohio,Dayton,Anna Street and Second Street,0,0
1514339,26-Sep-19,North Carolina,Lincolnton,Drive Inn Rd,1,0
1514694,26-Sep-19,Texas,Dallas,5200 block of East Side Ave,0,0
1514445,25-Sep-19,Wisconsin,Suring,N/A,0,0
1726081,25-Sep-19,Texas,Sulphur Springs,600 block of Lee St,0,0
1512330,25-Sep-19,Texas,Houston,1100 block of Francitas Dr,2,1
1512872,25-Sep-19,Mississippi,Jackson,400 block of Derrick St,1,0
1511373,24-Sep-19,Ohio,Springfield,9120 E High St,0,0
1512689,24-Sep-19,Virginia,Waynesboro,405 James Ave,0,0
1513379,24-Sep-19,Texas,Bryan,Old Bundick Rd,0,0
1512455,24-Sep-19,Tennessee,Nashville,Arapaho Bend,0,0
1512276,24-Sep-19,Georgia,Atlanta,Greenbriar Pkwy,0,0
1513029,24-Sep-19,Texas,Arlington,N/A,0,0
1512017,24-Sep-19,Indiana,Cloverdale,205 E Market St,0,0
1514177,24-Sep-19,Oregon,Eugene,480 Wilkie St,0,0
1511863,23-Sep-19,South Carolina,Moncks Corner,200 block of Maywood Dr,0,0
1511869,23-Sep-19,South Carolina,Kingstree,Morrisville Hwy,1,0
1511130,23-Sep-19,Texas,Warren,Co Rd 4470,1,0
1519737,23-Sep-19,Oklahoma,Ada,Pruitt Rd,0,0
1511308,23-Sep-19,Florida,Pensacola,Rolling Hills Rd and Kyle Dr,0,1
1514752,22-Sep-19,Texas,Goliad (Schroeder),Coleto Creek Rd,1,0
1512648,22-Sep-19,Illinois,Joliet,900 block of Eastport Ave,0,0
1511178,22-Sep-19,Washington,Kennewick,500 block of E Eighth Ave,0,0
1509690,22-Sep-19,Minnesota,Duluth,300 block of 62nd Ave W,1,0
1511729,21-Sep-19,Oregon,Albany,3800 block of Casting St,0,0
1513364,21-Sep-19,Pennsylvania,York,N/A,0,0
1510182,21-Sep-19,Ohio,Cleveland,800 block of Alhambra Rd,1,1
1514114,20-Sep-19,New Jersey,Paterson,E 39th St,0,0
1508502,19-Sep-19,Texas,Houston,9890 Southwest Fwy,0,0
1508599,19-Sep-19,Nebraska,Lincoln,I-80,0,0
1508591,19-Sep-19,Virginia,Mc Lean (McLean),N/A,0,0
1507747,19-Sep-19,New York,Elmsford,56 S Stone Ave,0,0
1507666,19-Sep-19,Missouri,Saint Louis,500 block of Chester St,0,0
1507939,19-Sep-19,District of Columbia,Washington,1300 block of Columbia Rd NW,1,5
1508555,18-Sep-19,California,Ventura,600 block of Thompson Blvd,0,0
1508250,18-Sep-19,New Mexico,Albuquerque,Redondo E Dr NE,0,0
1510108,18-Sep-19,Texas,Austin,Manor Rd and Rogge Ln,0,0
1508551,18-Sep-19,Pennsylvania,Chester,1600 block of Highland Ave,0,0
1506412,18-Sep-19,Maryland,Pasadena,1400 block of Orr Ct,1,0
1509380,17-Sep-19,Michigan,Monroe,500 block of Cass St,0,1
1511005,17-Sep-19,Virginia,Fredericksburg,90 Cool Spring Rd,0,0
1506901,17-Sep-19,New York,Schenectady,1203 Second Ave,0,0
1507670,17-Sep-19,Pennsylvania,Delmont,22 Circle Dr,0,0
1506759,17-Sep-19,Texas,Waco,1200 block of N 14th St,0,0
1505974,17-Sep-19,Iowa,Waterloo,W 6th St and Allen St,0,0
1507209,17-Sep-19,Maryland,California,22800 block of Three Notch Rd,0,0
1507979,17-Sep-19,Georgia,Aragon,106 Formby Tr,0,0
1507763,16-Sep-19,Connecticut,Newtown,South Main Street,0,0
1504775,16-Sep-19,Georgia,Conyers,1316 White Oak Ct SE,3,0
1507361,16-Sep-19,Texas,Laredo (El Cenizo),600 block of Morales St,0,0
1505799,16-Sep-19,Texas,Houston,20000 block of Castlegreen Dr,0,0
1504579,15-Sep-19,Texas,Arlington,1409 Cloyne Dr,1,1
1504825,15-Sep-19,North Carolina,Lenoir,4243 Pigtail Rd,2,0
1504405,15-Sep-19,Iowa,Waterloo,244 Palmer Drive,0,0
1505885,15-Sep-19,Ohio,Lima,912 E Franklin St,0,0
1507488,15-Sep-19,California,Desert Hot Springs,N/A,0,0
1504846,15-Sep-19,North Carolina,High Point,6100 block of Riverdale Dr,0,0
1506577,15-Sep-19,Arkansas,Marked Tree,N/A,0,0
1507930,15-Sep-19,Oklahoma,Mcalester,N/A,0,0
1518138,14-Sep-19,New York,Gouverneur,337 CR-11,0,0
1507394,14-Sep-19,Pennsylvania,York,N/A,0,0
1505863,14-Sep-19,Pennsylvania,Reading,S 6th St and Cherry St,0,0
1504610,14-Sep-19,Pennsylvania,State College,520 Tofttrees Ave,0,0
1506428,14-Sep-19,Maryland,Park Hall,20075 Manor Dr,0,0
1505311,13-Sep-19,Kansas,Topeka,900 block of SW Mulvane St,0,0
1504602,13-Sep-19,Texas,Burleson,John Jones Dr and Alsbury Blvd,0,0
1503822,13-Sep-19,Connecticut,Hartford,N/A,0,0
1503501,13-Sep-19,Alabama,Huntsville,Fairview Dr,0,1
1503427,12-Sep-19,New York,Buffalo,1 Peace Bridge,0,0
1503614,12-Sep-19,Mississippi,Laurel,Victoria Ave and E 7th St,0,1
1512378,12-Sep-19,Illinois,Alton,5100 block of Candy Ln,0,0
1502374,12-Sep-19,Tennessee,Memphis,Guernsey Ave,0,1
1502879,12-Sep-19,Oregon,Portland (Cedar Mill),Old Quarry Rd and NW 119th Ave,0,0
1503585,12-Sep-19,New York,Ellisburg,6124 Machold Rd,0,0
1501968,11-Sep-19,Virginia,Blairs,1000 Lawless Creek Rd,0,1
1502536,11-Sep-19,Florida,Tallahassee,1800 block of Robinson Rd,0,0
1550090,11-Sep-19,Iowa,Sioux City,1545 Indian Hills Dr,0,0
1502074,11-Sep-19,Louisiana,Baton Rouge,3300 block of Greenwell St,0,0
1502680,10-Sep-19,Georgia,Savannah,Ogeechee Rd,0,0
1501887,10-Sep-19,Louisiana,Monroe,600 block of Tanglewood Dr,0,0
1513940,10-Sep-19,Connecticut,Norwalk,50 Creeping Hemlock Drive,0,0
1527656,9-Sep-19,Oregon,Sisters,1659 W Carson Ave,0,0
1502141,9-Sep-19,Ohio,Cleveland,10701 East Blvd,0,0
1501183,8-Sep-19,California,La Grange,Avenida Central,0,0
1500470,8-Sep-19,Texas,San Antonio,Aransas St and I-10,1,0
1500811,8-Sep-19,Ohio,Coshocton,400 block of Locust St,0,0
1534718,8-Sep-19,Kentucky,Frankfort,Mickeys Rd and Benson Valley Rd,0,0
1499477,8-Sep-19,North Carolina,Morganton,2810 Hilltop Ave,0,1
1499636,8-Sep-19,New Mexico,Santa Fe,1800 block of Quapaw St,1,0
1500115,8-Sep-19,South Carolina,Beaufort,2400 Southside Blvd,0,1
1501315,8-Sep-19,Arkansas,Jonesboro,3205 E Nettleton Ave,0,0
1500570,8-Sep-19,Washington,Spokane,2300 E 1st Ave,0,0
1499509,7-Sep-19,Oklahoma,Beggs,6450 Lakeview Cir,3,0
1499508,7-Sep-19,Texas,Arlington,6300 W Arkansas Ln,0,0
1499475,7-Sep-19,Illinois,Poplar Grove,400 block of W Edson St,0,0
1502817,7-Sep-19,Missouri,Purdy,FR 1065,0,0
1500557,6-Sep-19,Alabama,Blountsville,County Hwy 26,0,1
1498830,6-Sep-19,Georgia,Atlanta,100 block of Pope St,1,1
1498291,6-Sep-19,Texas,Houston,11399 Windfern Rd,1,1
1507183,6-Sep-19,District of Columbia,Washington,300 Indiana Ave,0,0
1501258,6-Sep-19,Oklahoma,Tulsa,S Mingo Rd and E 31st St,0,0
1500321,5-Sep-19,Connecticut,Bridgeport,48 Highland Ave,0,0
1499127,5-Sep-19,Virginia,Arlington,1250 S Hayes St,0,0
1786037,5-Sep-19,West Virginia,Camp Creek,Camp Creek Rd,0,1
1499305,5-Sep-19,Indiana,South Bend,50000 block of Mayflower Rd,0,0
1498193,5-Sep-19,Delaware,Harrington,Mill St,0,0
1497719,5-Sep-19,Mississippi,Canton,MS 16 and Avondale Rd,0,3
1497959,4-Sep-19,New York,Niagara Falls,400 block of 15th St,0,0
1508630,4-Sep-19,Texas,Lubbock,3400 block of Mesa Rd,0,0
1786042,4-Sep-19,West Virginia,Julian,219 Betsy Ln,0,1
1497275,4-Sep-19,Alabama,Bessemer,Arlington Ave and 32nd St,0,0
1500102,4-Sep-19,New Jersey,Frankford,US-206,0,0
1497585,4-Sep-19,California,Wasco,3700 7th St,0,0
1498825,4-Sep-19,Florida,Crestview,Booker St and Walnut Ave,0,2
1497431,4-Sep-19,Indiana,Columbia,County Rd 1300 E and County Rd 150 S,0,0
1501250,4-Sep-19,Oregon,Tangent,32166 Old Oak Dr,0,0
1496461,3-Sep-19,Oregon,Grants Pass,4000 block of Cheney Creek Rd,1,0
1497896,3-Sep-19,New York,Philmont,Main St,0,0
1507621,3-Sep-19,Tennessee,Murfreesboro,Blue Raider Dr,0,0
1497731,3-Sep-19,Maine,Dover Foxcroft,1000 block of West Main St,0,0
1765601,3-Sep-19,Maryland,Hyattsville,N/A,0,0
1495413,3-Sep-19,Georgia,Decatur,1200 Block of Lawndale Ct,1,0
1497402,3-Sep-19,Delaware,Magnolia,Walnut Shade Rd,0,0
1514321,2-Sep-19,Texas,San Antonio,N/A,0,0
1510261,2-Sep-19,Louisiana,Franklin,Scottie St and Pine St,1,0
1494750,2-Sep-19,Oregon,Medford,1500 block of Peach St,0,2
1498923,2-Sep-19,Minnesota,Maple,Pellman Loop,0,1
1497501,2-Sep-19,Texas,Austin,6500 Springdale Rd,0,0
1496336,1-Sep-19,Texas,Dilley,I-35,0,0
1496130,1-Sep-19,Texas,El Paso,1700 N Zaragoza Rd,1,1
1496232,1-Sep-19,California,Pacifica,N/A,0,0
1498440,1-Sep-19,Massachusetts,Quincy,Rose Ave,0,0
1495696,1-Sep-19,West Virginia,Barrackville,Bryan Ave,0,0
1500155,1-Sep-19,South Carolina,Saint Matthews,Harry C Raysor Dr,0,0
1498734,1-Sep-19,Michigan,Trenton (Woodhaven),18000 block of Blakely Dr,0,0
1498727,1-Sep-19,Utah,Orem,900 N 600 W,0,0
1492441,31-Aug-19,Texas,Odessa,8250 TX 191,8,23
1494407,31-Aug-19,Florida,Ocala,1200 Block of NW 13th Ave,0,0
1555554,30-Aug-19,Texas,Wills Point,7009 Co Rd 2120,0,0
1491998,29-Aug-19,Oklahoma,Tulsa,1241 N Sheridan Rd,0,0
1490812,29-Aug-19,Missouri,Saint Louis,4100 block of Michigan Ave,2,0
1492170,29-Aug-19,Oregon,Salem,Broad Rd NE and Surfwood Dr NE,0,0
1489779,28-Aug-19,Florida,Brandon,Mook St and Angelica Place,0,0
1491165,28-Aug-19,Michigan,Cement City,N/A,0,0
1491431,28-Aug-19,Wyoming,Casper,First St,0,0
1489691,27-Aug-19,Arizona,Phoenix,N 36th St and E Palm Ln,0,0
1510074,27-Aug-19,Illinois,Madison,1500 block of 4th St,0,0
1649311,27-Aug-19,Texas,Nacogdoches,CR 9891,0,0
1490085,27-Aug-19,Tennessee,Memphis,2700 block of Browning Ave,0,1
1489161,27-Aug-19,Virginia,Keeling,1949 Keeling Dr,3,0
1490711,27-Aug-19,Kansas,Wichita,1100 block of N Amidon St,0,0
1490453,27-Aug-19,Texas,Abilene,1150 E S 11th St,0,0
1489739,27-Aug-19,Florida,Vero Beach,400 block of 11th Ct,0,0
1508258,27-Aug-19,New Mexico,Ranchos De Taos,N/A,1,0
1489672,27-Aug-19,Arkansas,West Helena,202 N Washington St,3,0
1489541,26-Aug-19,South Carolina,North Charleston,Adaline St,0,0
1488990,26-Aug-19,Ohio,Middletown,1905 Sherman Ave,0,0
1488598,26-Aug-19,New Jersey,Old Bridge,1111 US 9,0,0
1490973,26-Aug-19,Vermont,Brattleboro,Lynwood Dr,0,0
1498422,26-Aug-19,Illinois,Kewanee,900 block of N Main St,0,0
1495403,26-Aug-19,Georgia,Athens,N/A,0,0
1488733,26-Aug-19,Texas,Fort Worth,5128 Bonnell Ave,1,0
1490615,25-Aug-19,Wisconsin,Dousman,Co Rd Z,0,0
1490779,25-Aug-19,Texas,Houston,TX-249 and Bammel North Houston Rd,0,0
1490003,24-Aug-19,Ohio,Youngstown,E Montrose St,0,0
1489858,24-Aug-19,South Carolina,Bowman,Charleston Hwy,0,0
1487603,24-Aug-19,Illinois,Chicago,8800 block of S Kenwood Ave,0,0
1487597,24-Aug-19,New Hampshire,Lancaster,Portland St,0,0
1489587,24-Aug-19,Kansas,Leavenworth,2940 Ralph Bunche Dr,0,0
1487345,23-Aug-19,New York,Elmira,Baldwin St and E Second St,0,0
1486232,23-Aug-19,Texas,Houston,4900 block of Southwind St,3,2
1491138,23-Aug-19,New York,Buffalo (Williamsville),Main St,0,0
1489287,23-Aug-19,New Jersey,Newark,84 Monroe St,0,0
1486112,23-Aug-19,Illinois,East Saint Louis,1426 N 42nd St,1,0
1486141,23-Aug-19,California,Sacramento,10000 block of Clover Ranch Dr,1,2
1486592,23-Aug-19,Indiana,Sullivan,478 W Co Rd 75 S,0,0
1486888,23-Aug-19,Florida,Tampa,16th Ave and S 58th St,0,0
1488933,23-Aug-19,South Dakota,Rapid City,2100 block of Maywood Dr,0,0
1485896,22-Aug-19,Michigan,Taylor,N/A,0,0
1485874,22-Aug-19,Florida,Jacksonville,3500 block of Oleander St,0,1
1498542,22-Aug-19,Florida,Oldsmar,3740 Shore Blvd,1,0
1489440,22-Aug-19,Michigan,Port Huron,900 block of Howard St,0,0
1489226,22-Aug-19,Maine,Rockport,Mount Pleasant Street,0,0
1488291,22-Aug-19,California,Merced,2070 E Childs Ave,0,0
1486780,22-Aug-19,Utah,Salt Lake City (South Salt Lake),3250 S West Temple,0,0
1485008,21-Aug-19,Georgia,Augusta,3606 Milledgeville Rd,0,0
1485615,21-Aug-19,Louisiana,West Monroe,3000 block of North 7th St,0,0
1736927,21-Aug-19,Nevada,Carson City,Alouette Way,0,0
1865613,21-Aug-19,New Mexico,Laguna (Tohajiilee),N/A,1,0
1483744,20-Aug-19,Georgia,Thomasville,1600 block of Orange St,0,0
1483522,20-Aug-19,Ohio,Columbus,3820 Cleveland Ave,0,0
1484134,19-Aug-19,North Carolina,High Point,1305 E Green Dr,0,1
1483550,19-Aug-19,Ohio,Youngstown,Old Furnace Rd and Robinson Hill Dr,0,0
1484432,19-Aug-19,Kentucky,Cumberland,US 119,0,0
1484365,19-Aug-19,Nebraska,Loup City,NE-92 and 472B Ave,1,0
1637716,18-Aug-19,Wisconsin,Janesville,500 block of Frederick St,0,0
1482702,18-Aug-19,Delaware,Wilmington (Newport),3000 block of Valley Brook Dr,0,0
1483502,18-Aug-19,Ohio,Canton,7900 block of Lincoln St SE,0,0
1499742,17-Aug-19,Texas,Houston,N/A,0,0
1483951,17-Aug-19,New Jersey,Hightstown (East Windsor),NJ Tpke,0,0
1482909,17-Aug-19,California,La Puente,Pleasanthome Dr and Banbridge Ave,0,2
1483808,17-Aug-19,Georgia,Vidalia,300 block of Washington St,0,0
1483254,17-Aug-19,New York,Brooklyn,Linden Blvd,0,0
1481300,16-Aug-19,North Carolina,Lexington,Mt View Ct,0,0
1481753,16-Aug-19,Georgia,Atlanta,N/A,0,0
1481126,16-Aug-19,South Carolina,Myrtle Beach,3400 Block of N Ocean Blvd,0,0
1481704,16-Aug-19,Tennessee,Hixson,1500 block of Crabtree Rd,0,0
1483506,16-Aug-19,Ohio,Cambridge,Skyline Dr,0,0
1480271,15-Aug-19,Rhode Island,Lincoln,74 Old Orchard Rd,0,0
1481244,15-Aug-19,Pennsylvania,Lancaster,Kreider Avenue,0,0
1481222,15-Aug-19,Texas,Port Arthur,934 W 14th St,0,0
1480772,15-Aug-19,Connecticut,Norwalk,Bedford Ave,0,0
1489021,15-Aug-19,Delaware,Frankford,Star Ln and Peppers Corner Rd,0,0
1481462,15-Aug-19,New York,Syracuse,North Clinton Street,0,0
1501103,14-Aug-19,New York,Ronkonkoma,3845 Veterans Memorial Hwy,0,0
1520080,14-Aug-19,New York,Farmington,N/A,0,0
1478869,14-Aug-19,Pennsylvania,Philadelphia,3716 N 15th St,0,6
1483867,14-Aug-19,South Carolina,Conway,4000 block of Fox Tail Pine Dr,0,0
1480024,14-Aug-19,Utah,Saint George (St George),252 N 2700 East,1,0
1479340,14-Aug-19,Rhode Island,Providence,95 Sisson St,0,0
1480493,14-Aug-19,Texas,Austin,1100 Kingsbury St,0,0
1478888,13-Aug-19,New York,Tuckahoe,25 Main St,0,0
1480064,13-Aug-19,New Jersey,Secaucus,NJ 3,0,0
1479844,13-Aug-19,Nebraska,Lincoln,1225 S 2nd St,0,0
1477758,13-Aug-19,West Virginia,Surveyor,Griffith Hollow Rd,0,0
1477890,13-Aug-19,Kansas,Kansas City,Village West Pky and State Ave,2,0
1481456,13-Aug-19,New York,Syracuse,311 Lexington Ave,0,0
1478328,13-Aug-19,South Dakota,Wounded Knee,N/A,0,0
1477102,12-Aug-19,Michigan,Saginaw,2200 block of S Niagara St,0,1
1476893,12-Aug-19,Kansas,Chetopa,1100 block of Cherry St,1,0
1477182,12-Aug-19,California,Riverside,I-215 and Eastridge Ave,2,2
1478581,12-Aug-19,Maine,Readfield,ME 117,0,0
1477060,12-Aug-19,Illinois,Chicago,820 S Damen Ave,0,0
1476963,11-Aug-19,Indiana,Gary,5200 block of E 13th Pl,1,1
1478703,11-Aug-19,California,Chico,2200 block of Notre Dame Blvd,0,0
1476447,10-Aug-19,Kentucky,Water Valley,2000 block of Hudson Rd,0,0
1476773,10-Aug-19,Pennsylvania,Bethel,Camp Swatara Rd and Pine Grove Rd,0,0
1480380,9-Aug-19,Florida,Deland,2725 Orange Rd,0,0
1474781,9-Aug-19,Texas,Houston,2400 block of Hutton St,0,3
1475422,9-Aug-19,Texas,Houston,8210 Scott St,0,4
1476885,9-Aug-19,Illinois,Rantoul,US Hwy 136,0,0
1874003,9-Aug-19,Colorado,Pueblo,N/A,0,0
1475614,9-Aug-19,Connecticut,Jewett City (Griswold),Harvey Rd,0,0
1475849,9-Aug-19,Mississippi,Waynesboro,N/A,0,0
1473950,8-Aug-19,New Jersey,Trenton,Atterbury Ave,0,0
1473922,8-Aug-19,Georgia,Jesup,N Cypress St,0,0
1473842,8-Aug-19,Georgia,Macon,1100 block of Scotland Ave,0,0
1473831,8-Aug-19,Missouri,Springfield,3150 W Republic Rd,0,0
1474601,8-Aug-19,Nebraska,Lincoln,Washington St and S 22nd St,0,0
1481512,8-Aug-19,Illinois,Chicago,2900 block of N Western Ave,0,0
1475230,8-Aug-19,Indiana,Fort Wayne,8518 Hessen Cassel Rd,0,0
1473198,8-Aug-19,New Jersey,Irvington,300 block of Myrtle Ave,2,3
1474852,8-Aug-19,Illinois,Bensenville,200 block of George St,1,0
1473865,8-Aug-19,Tennessee,Red Boiling Springs,415 Hillcrest Dr,0,0
1474019,8-Aug-19,Texas,Houston,I-10 and Federal Rd,2,0
1474431,8-Aug-19,Indiana,Yorktown,1000 block of N Finnlandia Ct,0,0
1475174,8-Aug-19,New Hampshire,Tilton,Calef Hill Rd,0,0
1477910,8-Aug-19,Texas,Center,Tenaha St,0,0
1474944,8-Aug-19,Missouri,Kansas City,E Truman Rd and Locust St,0,0
1474002,7-Aug-19,Texas,Paradise,338 School House Rd,0,0
1472597,7-Aug-19,Missouri,Columbia,4420 Ria St,0,0
1475637,7-Aug-19,Texas,San Antonio,7800 block of Evans Rd,0,0
1473786,7-Aug-19,Iowa,Sergeant Bluff,1500 block of Harrington Loop,0,0
1477118,7-Aug-19,Ohio,Youngstown (Boardman),Oakridge Dr,0,0
1472795,7-Aug-19,Michigan,Allen Park,6700 block of Luana Ave,0,0
1472428,7-Aug-19,Kentucky,Lexington,Rye Ln,0,0
1475345,7-Aug-19,New Mexico,Albuquerque,800 Odelia Rd NE,0,0
1484655,7-Aug-19,South Carolina,York,Davidson Ridge Rd,0,0
1478262,7-Aug-19,Massachusetts,Framingham,47 Prior Dr,0,0
1474315,7-Aug-19,California,Fresno,Belmont Ave and Chestnut Ave,0,0
1474304,7-Aug-19,California,Antioch,2000 block of Goldpine Way,0,0
1472498,7-Aug-19,Texas,Beaumont,3987 College St,0,1
1475192,7-Aug-19,Washington,White Swan,400 block of 1st St,1,0
1472641,7-Aug-19,Missouri,Saint Louis,4900 block of Plover Ave,3,1
1472225,6-Aug-19,Florida,Naples,3341 26th Ave SE,0,0
1471735,6-Aug-19,New York,Albany,900 Shaker Run,0,0
1473283,6-Aug-19,Maryland,Silver Spring,8202 Georgia Ave,0,0
1472906,6-Aug-19,Maine,Brownfield,25 Denmark Rd,0,0
1498718,6-Aug-19,Texas,Lubbock,1701 50th St,0,0
1473881,5-Aug-19,New Mexico,Roswell,900 block of North Ohio Avenue,0,0
1469835,5-Aug-19,Texas,Converse,7500 block of Gander Park,1,0
1471546,5-Aug-19,Kentucky,Hopkinsville,S Fowler Ave,0,0
1471501,5-Aug-19,Pennsylvania,Duquesne,Lincoln Ave,0,0
1470970,5-Aug-19,Texas,San Antonio,7514 Dream Valley St,4,0
1471270,5-Aug-19,Georgia,Thomasville,N/A,0,0
1471473,5-Aug-19,West Virginia,Pocahontas (county),N/A,1,1
1471940,5-Aug-19,Texas,Odessa,600 block of College Ave,0,0
1467828,4-Aug-19,Ohio,Dayton,419 E 5th St,10,17
1470965,4-Aug-19,Massachusetts,Warren,N/A,0,0
1470731,4-Aug-19,Missouri,Saint Louis (Richmond Heights),7875 Dale Ave,0,0
1474063,3-Aug-19,Ohio,Berea,Nobottom Rd,0,1
1468643,3-Aug-19,Pennsylvania,Philadelphia,1900 block of Conwell Ave,1,0
1466705,3-Aug-19,Texas,El Paso,7101 Gateway Blvd,23,23
1471396,3-Aug-19,Ohio,Columbus,1800 block of E Rich St,0,0
1473286,3-Aug-19,Pennsylvania,Schellsburg,Cortland Rd,0,0
1468196,3-Aug-19,Arizona,Tolleson,91st Ave and Washington St,0,1
1474266,3-Aug-19,Oregon,Newport,198 NE 123rd St,0,0
1467813,3-Aug-19,Texas,Midland,2900 block of Purple Sage Trail,0,1
1467567,2-Aug-19,California,Santa Rosa,500 block of Colgan Ave,0,0
1467533,2-Aug-19,Louisiana,New Orleans,3700 block of Rue Nadine,0,0
1466083,2-Aug-19,Kentucky,Louisville (Middletown),100 block of Juneau Dr,0,0
1466644,2-Aug-19,Illinois,Chicago,E 69th St and S Dorchester Ave,0,0
1464872,1-Aug-19,Ohio,Springfield,Tibbetts Ave,0,0
1464890,1-Aug-19,Pennsylvania,Philadelphia,3500 block of Market St,0,0
1472334,1-Aug-19,California,Redding,N/A,0,0
1464884,1-Aug-19,Oklahoma,Jay,32501 S 685 Rd,1,1
1473225,1-Aug-19,District of Columbia,Washington,3031 30th St SE,0,0
1474341,1-Aug-19,Maryland,Dameron,18508 Saint Jeromes Neck Rd,0,0
1465586,1-Aug-19,South Carolina,Lamar,Oates Hwy and E Seven Pines St,0,0
1465498,1-Aug-19,Louisiana,New Orleans (Gentilly),4300 Louisa Dr,0,0
1464397,31-Jul-19,Texas,Port Arthur,4100 block of Charlotte Dr,0,0
1464086,31-Jul-19,Tennessee,Chattanooga,3700 block of Kellys Ferry Rd,1,0
1489305,31-Jul-19,New York,Ithaca,N Cayuga St,0,0
1466836,31-Jul-19,Indiana,Hobart,50 block of East Third St,0,0
1465853,31-Jul-19,Indiana,Portage,2800 block of Blake Rd,0,0
1486152,31-Jul-19,Illinois,Collinsville,1600 Golfview,0,0
1474978,30-Jul-19,Wisconsin,Milwaukee,5800 block of 61st St,0,0
1464941,30-Jul-19,Arizona,Tucson,4700 block of Linden Street,1,0
1463237,30-Jul-19,New York,Rome,Belmont Ave,1,0
1474663,30-Jul-19,Arizona,Phoenix,N/A,0,0
1464544,30-Jul-19,Illinois,Pittsfield,I-72,0,0
1461921,29-Jul-19,Tennessee,Memphis,2970 N Trezevant St,1,2
1463902,29-Jul-19,Arkansas,Hot Springs National Park (Hot Springs),141 Bradford Rd,0,0
1463827,29-Jul-19,Texas,Center,Kindle St,0,0
1719792,29-Jul-19,Georgia,Jonesboro,N/A,0,1
1460448,28-Jul-19,California,Gilroy,7050 Miller Ave,4,17
1463658,28-Jul-19,Illinois,Gilberts,100 block of Park Ct,0,0
1460389,28-Jul-19,Massachusetts,Swampscott,Paradise Rd,0,0
1460011,28-Jul-19,Pennsylvania,Uniontown,14 Pershing Ct,0,3
1460259,27-Jul-19,Ohio,Louisville,1516 Opal St,0,0
1462542,27-Jul-19,Indiana,Whiteland (New Whiteland),400 Tracy Rd,0,0
1508699,27-Jul-19,Missouri,Columbia,3500 E Gans Rd,0,0
1460584,26-Jul-19,Pennsylvania,Erie,1200 block of Downing Ave,0,0
1459700,26-Jul-19,Missouri,Willow Springs,Co Rd 5640,0,1
1459065,26-Jul-19,Michigan,Lexington,4000 block of Lakeshore Rd,0,0
1459193,26-Jul-19,Massachusetts,Wrentham,5 May St,0,0
1458339,26-Jul-19,Louisiana,Church Point,N Franques St,1,0
1459908,26-Jul-19,New Mexico,Roswell,2100 block of W 2nd St,1,0
1489009,26-Jul-19,Maryland,Pittsville,7400 block of Gumboro Rd,0,0
1459215,26-Jul-19,Washington,Spokane,200 block of W 7th St,0,0
1457339,25-Jul-19,Illinois,Chicago,10400 block of S State St,0,0
1752078,25-Jul-19,Nebraska,Winnebago,N/A,0,1
1458272,25-Jul-19,Massachusetts,Salem,N/A,0,0
1527385,24-Jul-19,Iowa,Waterloo,N/A,0,0
1457839,24-Jul-19,Missouri,Saint Louis (Overland),10400 block of Canter Way,0,0
1457764,24-Jul-19,Missouri,Kansas City,6700 block of Independence Ave,0,0
