Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1483367,19-Aug-19,Arizona,Bullhead City,1680 AZ-95,0,0,N/A
1482996,19-Aug-19,Nevada,Laughlin,1900 S Casino Dr,1,0,N/A
1482893,19-Aug-19,Kansas,Wichita,E 21st St N and I-135,0,1,N/A
1482785,19-Aug-19,Georgia,Atlanta,144 Moreland Ave NE,0,0,N/A
1483679,19-Aug-19,New Jersey,Newark,S 11th St and 11th Ave W,0,0,N/A
1483632,19-Aug-19,Maryland,Linthicum Heights (Linthicum),724 Nursery Rd,0,1,N/A
1485798,19-Aug-19,Indiana,Gary,100 block of W 49th Ave,0,1,N/A
1483449,19-Aug-19,District of Columbia,Washington,600 block of Mellon St SE,0,1,N/A
1491382,19-Aug-19,California,Long Beach,Paoli Way,0,1,N/A
1484432,19-Aug-19,Kentucky,Cumberland,US 119,0,0,N/A
1514454,18-Aug-19,Colorado,Grand Junction,N/A,0,0,N/A
1637716,18-Aug-19,Wisconsin,Janesville,500 block of Frederick St,0,0,N/A
1485703,18-Aug-19,Indiana,Fort Wayne,High St and Wells St,0,0,N/A
1483150,18-Aug-19,Virginia,Woodbridge,14051 Spriggs Rd,0,1,N/A
1483875,18-Aug-19,South Carolina,Santee,200 block of Cecelia St,0,0,N/A
1540005,18-Aug-19,Louisiana,Mansfield,500 block of Johnson St,0,1,N/A
1482838,18-Aug-19,North Carolina,Graham,400 Thompson St,0,0,N/A
1485640,18-Aug-19,New Hampshire,Manchester,Spruce St,0,0,N/A
1484570,18-Aug-19,Georgia,Macon,Houston Ave,0,0,N/A
1483630,18-Aug-19,Pennsylvania,Wilkes Barre,181 George Ave,0,0,N/A
1482702,18-Aug-19,Delaware,Wilmington (Newport),3000 block of Valley Brook Dr,0,0,N/A
1486001,18-Aug-19,New Mexico,Espanola,El Caballo Quino Dr,1,0,N/A
1555012,18-Aug-19,Texas,Wichita Falls,3400 block of Grant St,0,0,N/A
1482555,18-Aug-19,Missouri,Saint Louis,1800 block of Cass Ave,0,1,N/A
1499742,17-Aug-19,Texas,Houston,N/A,0,0,N/A
1483340,17-Aug-19,California,Roseville,4000 block of Foothills Blvd,0,0,N/A
1482529,17-Aug-19,Texas,Dallas,Lagow St and Jamaica St,1,0,N/A
1502611,17-Aug-19,Texas,Longview,700 block of Ethel St,0,0,N/A
1481875,17-Aug-19,Colorado,Aurora,16300 block of E Colfax Ave,0,0,N/A
1484426,17-Aug-19,Kentucky,Louisville,937 Phillips Ln,0,0,N/A
1548140,17-Aug-19,Nevada,Las Vegas,N Christy Ln and E Harris Ave,0,0,N/A
1483808,17-Aug-19,Georgia,Vidalia,300 block of Washington St,0,0,N/A
1661834,17-Aug-19,New Mexico,Silver City,N Swan St and Silver Heights Blvd,0,1,N/A
1483254,17-Aug-19,New York,Brooklyn,Linden Blvd,0,0,N/A
1483642,17-Aug-19,Pennsylvania,Allentown,S 15th St and Elm St,0,0,N/A
1483636,17-Aug-19,Pennsylvania,Nanticoke,109 Welles St,0,0,N/A
1482794,17-Aug-19,Illinois,Arlington Heights,W Nichols Rd and N Schaefer Rd,0,0,N/A
1482746,17-Aug-19,Florida,Defuniak Springs,Lancelot Rd and US 90,0,0,N/A
1485255,17-Aug-19,Maryland,Crownsville,900 block of Generals Hwy,0,0,N/A
1484380,17-Aug-19,Missouri,Jefferson City,300 block of W Ashley St,0,0,N/A
1481374,16-Aug-19,Massachusetts,Springfield,3111 Main St,0,0,N/A
1481979,16-Aug-19,Ohio,Toledo,933 Noble St,0,0,N/A
1484230,16-Aug-19,California,Rodeo,300 block of California St,0,0,N/A
1481300,16-Aug-19,North Carolina,Lexington,Mt View Ct,0,0,N/A
1483164,16-Aug-19,Tennessee,Clarksville,Fort Campbell Blvd,0,0,N/A
1482387,16-Aug-19,North Carolina,Raleigh,3000 New Bern Ave,0,0,N/A
1481151,16-Aug-19,Illinois,Freeport,900 block of S State St,0,0,N/A
1481148,16-Aug-19,Maryland,Baltimore,700 block of S Clinton St,0,0,N/A
1482302,16-Aug-19,Florida,Fort Walton Beach,113 Kiwi Place,0,0,N/A
1481126,16-Aug-19,South Carolina,Myrtle Beach,3400 Block of N Ocean Blvd,0,0,N/A
1481048,16-Aug-19,West Virginia,Bluefield,Franklin St,0,0,N/A
1481310,16-Aug-19,Mississippi,Winona,504 Montgomery St,2,1,N/A
1482954,16-Aug-19,Nebraska,Lincoln,2291 Holdrege St,0,0,N/A
1484870,16-Aug-19,West Virginia,Mill Creek,Helvetia-Adolph Rd,0,0,N/A
1483814,16-Aug-19,Georgia,Savannah,700 block of E Waldburg St,0,0,N/A
1488362,16-Aug-19,Wisconsin,Rock,US 51 and Townline Rd,0,0,N/A
1483747,16-Aug-19,Georgia,Dallas,2562 GA 101,0,1,N/A
1483751,16-Aug-19,Georgia,Marietta,375 Holt Rd NE,0,0,N/A
1481520,16-Aug-19,Indiana,South Bend,1930 E Ireland Rd,0,1,N/A
1484646,16-Aug-19,South Carolina,Orangeburg,Craven Ln,0,0,N/A
1484639,16-Aug-19,South Carolina,Orangeburg,1935 Old Edisto Dr,0,0,N/A
1481589,16-Aug-19,Arizona,Phoenix,1902 N Black Canyon Hwy,1,0,N/A
1483122,16-Aug-19,New Jersey,Bayonne,1075 Broadway,0,0,N/A
1483624,16-Aug-19,Maryland,Gaithersburg,Frederick Rd and Shady Grove Rd,0,0,N/A
1483337,16-Aug-19,Florida,Vero Beach,3800 Block of 44th St,0,1,N/A
1483479,16-Aug-19,Arkansas,Fordyce,100 Redbug Blvd,0,0,N/A
1482084,16-Aug-19,Washington,Seattle,500 block of 2nd Ave,0,0,N/A
1481439,16-Aug-19,Washington,Spokane (Spokane Valley),9922 E Montgomery Dr,1,0,N/A
1482063,16-Aug-19,New Jersey,Elizabeth,400 block of Vine St,0,0,N/A
1481397,16-Aug-19,Maine,Augusta (Sidney),77 Richard Rd,0,0,N/A
1483424,16-Aug-19,Texas,Huntsville,300 block of Julia St,0,0,N/A
1482533,15-Aug-19,Pennsylvania,Duncansville,Kuhn Ln,0,0,N/A
1480323,15-Aug-19,Alabama,Decatur,1300 block of 13th Ave,0,1,N/A
1481357,15-Aug-19,Massachusetts,Holyoke,45 N Summer St,0,0,N/A
1481966,15-Aug-19,Ohio,Toledo,N Detroit Ave and Central Ave,0,0,N/A
1489511,15-Aug-19,New York,Corona (Queens),217-07 Northern Blvd,0,0,N/A
1480271,15-Aug-19,Rhode Island,Lincoln,74 Old Orchard Rd,0,0,N/A
1484131,15-Aug-19,New York,Attica,N/A,0,0,N/A
1480396,15-Aug-19,Missouri,Florissant,225 St Luke Dr,0,1,N/A
1481222,15-Aug-19,Texas,Port Arthur,934 W 14th St,0,0,N/A
1480135,15-Aug-19,Ohio,Akron,800 block of Grifton Ave,0,0,N/A
1481774,15-Aug-19,Maryland,Baltimore,Marglenn Ave and Raspe Ave,0,0,N/A
1480069,15-Aug-19,New Jersey,Trenton,200 block of N Clinton Ave,0,0,N/A
1481137,15-Aug-19,Texas,Laredo,3000 block of San Eduardo Ave,0,0,N/A
1484417,15-Aug-19,Tennessee,Eidson,308 Little Pumpkin Valley Rd,0,0,N/A
1480959,15-Aug-19,Tennessee,Nashville,110 Gallatin Ave,0,0,N/A
1481019,15-Aug-19,West Virginia,Moatsville,14406 Morgantown Pike,1,0,N/A
1480336,15-Aug-19,Florida,Pensacola,4320 Lillian Hwy,0,1,N/A
1481597,15-Aug-19,Indiana,Kokomo,3000 block of Darwin Ln,0,0,N/A
1479744,15-Aug-19,Ohio,Mantua,E Point Dr,0,0,N/A
1479541,15-Aug-19,Pennsylvania,Ridgway,Laurel Mill Rd,0,0,N/A
1480676,15-Aug-19,Indiana,Indianapolis,7300 E 56th St,0,0,N/A
1479600,15-Aug-19,Pennsylvania,Pittsburgh,7100 block of Churchland St,0,0,N/A
1479538,15-Aug-19,New Jersey,Newark,100 block of Pennington St,0,0,N/A
1482123,15-Aug-19,Maryland,Baltimore,3200 block of Old York Rd,0,0,N/A
1480772,15-Aug-19,Connecticut,Norwalk,Bedford Ave,0,0,N/A
1487495,15-Aug-19,Delaware,Wilmington,2000 block of W 6th St,0,0,N/A
1482764,15-Aug-19,Florida,Sarasota,Tamiami Trail and Sarabay Rd,0,0,N/A
1479547,15-Aug-19,Maryland,Baltimore,400 block of Old Home Rd,0,0,N/A
1480144,15-Aug-19,Arizona,Phoenix,27th Avenue and Indian School Road,0,0,N/A
1480424,15-Aug-19,Utah,Salt Lake City,51 N 800 W,1,0,N/A
1480465,15-Aug-19,North Carolina,Greenville,210 Greenville Blvd SW,0,1,N/A
1485061,15-Aug-19,Nebraska,Waco,N/A,0,0,N/A
1479011,14-Aug-19,Washington,Seattle (Des Moines),417 S 213th St,2,0,N/A
1479741,14-Aug-19,Georgia,Griffin,1301 Cowan Rd,1,0,N/A
1479081,14-Aug-19,Tennessee,Nashville,110 Gallatin Ave,0,0,N/A
1501103,14-Aug-19,New York,Ronkonkoma,3845 Veterans Memorial Hwy,0,0,N/A
1479129,14-Aug-19,Kentucky,Louisville,1600 block of W Oak St,0,1,N/A
1478869,14-Aug-19,Pennsylvania,Philadelphia,3716 N 15th St,0,6,N/A
1481169,14-Aug-19,Tennessee,Goodlettsville,316 Bluebird Dr,0,1,N/A
1481097,14-Aug-19,Arizona,Phoenix,39th Avenue and Van Buren Street,1,0,N/A
1478994,14-Aug-19,Virginia,Lynchburg,6224 Graves Mill Rd,0,1,N/A
1479962,14-Aug-19,West Virginia,New Cumberland,89 Judge Dr,1,3,N/A
1483867,14-Aug-19,South Carolina,Conway,4000 block of Fox Tail Pine Dr,0,0,N/A
1480861,14-Aug-19,Wisconsin,Portage,403 DeWitt St,0,0,N/A
1480024,14-Aug-19,Utah,Saint George (St George),252 N 2700 East,1,0,N/A
1479340,14-Aug-19,Rhode Island,Providence,95 Sisson St,0,0,N/A
1480493,14-Aug-19,Texas,Austin,1100 Kingsbury St,0,0,N/A
1478711,14-Aug-19,Louisiana,Dodson,US-167 and LA-1236,0,2,N/A
1478777,14-Aug-19,Florida,Daytona Beach,Ridgewood Ave and Country Club Oval,0,0,N/A
1480733,14-Aug-19,Massachusetts,Brockton,Winthrop St,0,0,N/A
1483541,14-Aug-19,Florida,West Palm Beach,6151 Forest Hill Blvd,0,1,N/A
1485242,14-Aug-19,Delaware,Wilmington,2100 block of Locust St,0,0,N/A
1479484,14-Aug-19,Illinois,Chicago,100 block of E 61st St,1,0,N/A
1480560,14-Aug-19,Texas,Tyler,322 Chimney Rock Dr,0,0,N/A
1479247,14-Aug-19,Texas,Marshall,1601 South St,0,0,N/A
1479332,13-Aug-19,Connecticut,Waterbury,54 South St,0,1,N/A
1479318,13-Aug-19,Connecticut,Waterbury,257 Wood St,0,0,N/A
1478285,13-Aug-19,Massachusetts,Boston,70 Pleasant St,0,0,N/A
1477525,13-Aug-19,Illinois,Lake Villa (Old Mill Creek),17600 block of W Edwards Rd,1,0,N/A
1480597,13-Aug-19,Texas,Austin,E 38th St and S IH 35 Frontage Rd,0,0,N/A
1477997,13-Aug-19,Ohio,Cincinnati,608 E McMillan St,0,0,N/A
1478029,13-Aug-19,Kansas,Wichita,700 block of S Laura St,0,1,N/A
1478888,13-Aug-19,New York,Tuckahoe,25 Main St,0,0,N/A
1480064,13-Aug-19,New Jersey,Secaucus,NJ 3,0,0,N/A
1478855,13-Aug-19,Kentucky,Louisville,2600 block of Greenwood Ave,1,0,N/A
1477445,13-Aug-19,Ohio,Cincinnati,2670 E Kemper Rd,0,1,N/A
1483113,13-Aug-19,New Jersey,Dayton (South Brunswick),Pierson St,0,0,N/A
1478976,13-Aug-19,Tennessee,Nashville,4960 Edmondson Pike,0,0,N/A
1477368,13-Aug-19,Mississippi,Bay Saint Louis,N/A,0,1,N/A
1477758,13-Aug-19,West Virginia,Surveyor,Griffith Hollow Rd,0,0,N/A
1494476,13-Aug-19,Tennessee,Nashville,Belle Valley Dr,0,0,N/A
1478730,13-Aug-19,New Jersey,Paterson,Summer St and Godwin Ave,0,0,N/A
1478442,13-Aug-19,Texas,Houston,2809 Russell St,0,1,N/A
1483548,13-Aug-19,Florida,Delray Beach,100 W Atlantic Ave,0,0,N/A
1479176,13-Aug-19,South Carolina,Easley (Powdersville),I-85 and River Rd,0,0,N/A
1480713,13-Aug-19,District of Columbia,Washington,3500 block of 13th St NW,0,0,N/A
1479322,13-Aug-19,Connecticut,Waterbury,Frederick St and Buckingham St,0,0,N/A
1480405,13-Aug-19,North Carolina,Greenville,1900 block of Rosemont Drive,0,1,N/A
1478290,12-Aug-19,Massachusetts,Boston,Circuit St and Regent St,0,0,N/A
1478282,12-Aug-19,Massachusetts,Boston,Columbia Rd and Buttonwood St,0,0,N/A
1478207,12-Aug-19,New York,Albany,Bleeker Terrace,0,0,N/A
1478139,12-Aug-19,New Hampshire,Concord,Thorndike St,0,0,N/A
1477102,12-Aug-19,Michigan,Saginaw,2200 block of S Niagara St,0,1,N/A
1479943,12-Aug-19,Arizona,Laveen,51st Avenue and Maldonado,0,0,N/A
1478904,12-Aug-19,New York,Corning,Buffalo St,0,0,N/A
1477770,12-Aug-19,Tennessee,Antioch,Hickory Hollow Pl,0,0,N/A
1476888,12-Aug-19,Ohio,Stow,4969 Fishcreek Rd,0,0,N/A
1478737,12-Aug-19,New Jersey,Paterson,65 N 10th St,0,0,N/A
1477577,12-Aug-19,Florida,Port Richey,Judith Crescent,0,2,N/A
1478581,12-Aug-19,Maine,Readfield,ME 117,0,0,N/A
1512158,12-Aug-19,Maryland,Port Republic,N/A,0,0,N/A
2423515,12-Aug-19,Minnesota,Red Lake,N/A,1,1,N/A
1476449,11-Aug-19,Oklahoma,Tulsa,S Garnett Rd and E Admiral Pl,0,0,N/A
1477319,11-Aug-19,Arkansas,Pine Bluff,520 S Blake St,0,2,N/A
1477020,11-Aug-19,Iowa,Storm Lake,1000 block of E Milwaukee Ave,0,0,N/A
1476595,11-Aug-19,Maryland,Dundalk,7800 block of E Collingham Dr,0,0,N/A
1477956,11-Aug-19,Ohio,Lancaster,400 block of Fremont St,0,0,N/A
1481628,11-Aug-19,New Mexico,Farmington,1200 block of Moonlight Mesa Drive,0,0,N/A
1476919,11-Aug-19,Missouri,Jefferson City,1100 block of E Miller St,0,1,N/A
1481588,11-Aug-19,Indiana,Bloomington,2601 N Walnut St,0,0,N/A
1476928,11-Aug-19,Kansas,Riverton,7392 SE 70th St,0,0,N/A
1476162,11-Aug-19,North Carolina,Asheboro,1544 N Fayetteville St,0,1,N/A
1485501,11-Aug-19,District of Columbia,Washington,5100 block of Fitch St SE,0,0,N/A
1478771,11-Aug-19,Iowa,Fort Dodge,816 S 16th St,0,1,N/A
1478703,11-Aug-19,California,Chico,2200 block of Notre Dame Blvd,0,0,N/A
1477649,11-Aug-19,Ohio,Kimbolton,9760 Plainfield Rd,0,0,N/A
1476987,11-Aug-19,Oklahoma,Tulsa,E 11th St and US-169,0,0,N/A
1477585,11-Aug-19,Florida,Big Pine Key,251 Key Deer Blvd,0,0,N/A
1477543,11-Aug-19,Florida,Ocala,3351 S Pine Ave,1,0,N/A
1475864,11-Aug-19,Pennsylvania,Philadelphia,3979 W Ford Rd,1,0,N/A
1476626,11-Aug-19,Illinois,Chicago,11500 block of S Yale Ave,0,1,N/A
1475921,11-Aug-19,Illinois,Chicago,251 W 63rd St,0,1,N/A
1478535,11-Aug-19,Vermont,Bellows Falls (Rockingham),Barbers Park Rd,0,0,N/A
1480599,11-Aug-19,Texas,Odessa,600 block of Duke Ave,0,0,N/A
1478423,11-Aug-19,Louisiana,Westwego (Avondale),3071 West US-90,0,2,N/A
1476469,11-Aug-19,Florida,Gainesville,4949 Celebration Pointe Ave,0,1,N/A
1475713,10-Aug-19,Texas,Laredo,4000 block of Guadalajara St,0,0,N/A
1476486,10-Aug-19,West Virginia,Princeton,Murdock St,1,0,N/A
1476447,10-Aug-19,Kentucky,Water Valley,2000 block of Hudson Rd,0,0,N/A
1478940,10-Aug-19,New York,Norfolk,9005 NY-56,0,0,N/A
1481017,10-Aug-19,Iowa,Cedar Falls,N/A,0,0,N/A
1476206,10-Aug-19,Massachusetts,Fall River,Pleasant St and Quequechan St,0,1,N/A
1476178,10-Aug-19,Massachusetts,Boston,265 Centre St,0,0,N/A
1480933,10-Aug-19,Minnesota,Aitkin,N/A,0,0,N/A
1476169,10-Aug-19,Massachusetts,Boston,Washington St and Ashmont St,0,0,N/A
1483886,10-Aug-19,Tennessee,Memphis,3026 Park Ave,0,1,N/A
1477629,10-Aug-19,Pennsylvania,Guys Mills,Guys Mills Rd,2,0,N/A
1476827,10-Aug-19,California,Fresno,Ashby Rd,0,0,N/A
1476800,10-Aug-19,Illinois,Rockford,5th Ave and 9th St,0,0,N/A
1477599,10-Aug-19,Georgia,Macon,Lily Ave,0,0,N/A
1476650,10-Aug-19,Florida,Tallahassee,1143 W Orange Ave,0,0,N/A
1478593,10-Aug-19,New York,Schenectady (Scotia),N/A,0,0,N/A
1485251,10-Aug-19,Delaware,Newark,Bellevue Rd,0,0,N/A
1477483,10-Aug-19,Maryland,Hagerstown,50 block of S Cannon Ave,0,0,N/A
1477395,10-Aug-19,Massachusetts,Stoughton,130 Central St,0,0,N/A
1476514,10-Aug-19,Washington,Prosser,17108 N 1083 PR NW,1,0,N/A
1477423,10-Aug-19,South Dakota,Rapid City,406 E North St,0,0,N/A
1476502,10-Aug-19,Nevada,Reno,1600 block of Commonwealth Cir,0,1,N/A
1477347,10-Aug-19,Tennessee,Knoxville,Cumberland Ave and 11th St,0,2,N/A
1478284,9-Aug-19,Oregon,Corvallis,2800 block of SE Glenn St,0,0,N/A
1481337,9-Aug-19,North Carolina,Willard,NC 11,0,0,N/A
1475710,9-Aug-19,New Mexico,Santa Fe,5701 Herrera Drive,0,0,N/A
1474966,9-Aug-19,New York,New York (Manhattan),Columbus Ave and W 83rd St,0,0,N/A
1475682,9-Aug-19,Ohio,Columbus,S Burgess Ave,0,0,N/A
1474952,9-Aug-19,New Jersey,Elizabeth,Livingston Rd,0,0,N/A
1474833,9-Aug-19,Rhode Island,Providence,395 Douglas Ave,0,1,N/A
1475422,9-Aug-19,Texas,Houston,8210 Scott St,0,4,N/A
1475546,9-Aug-19,Massachusetts,Boston,45 Adams St,0,0,N/A
1475539,9-Aug-19,Massachusetts,Boston,170 Tremont St,0,0,N/A
1477027,9-Aug-19,Delaware,Smyrna,Kent Way and Owens Brook Dr,0,0,N/A
1474718,9-Aug-19,Iowa,Brooklyn,W Des Moines St,0,0,N/A
1478952,9-Aug-19,Georgia,Athens,Oak Hill Dr,0,0,N/A
1476125,9-Aug-19,New Jersey,Atlantic City,Iowa Ave and Pacific Ave,0,0,N/A
1476885,9-Aug-19,Illinois,Rantoul,US Hwy 136,0,0,N/A
1476857,9-Aug-19,Ohio,Dayton,1216 Cloverfield Ave,0,0,N/A
1592897,9-Aug-19,New Mexico,Albuquerque,7303 Montgomery Blvd NE,1,0,N/A
1478767,9-Aug-19,Arkansas,Jonesboro,Flint St and Nettleton Ave,0,0,N/A
1477594,9-Aug-19,Indiana,Kokomo,700 block of E Sycamore St,0,0,N/A
1481134,9-Aug-19,New Mexico,Belen,North 5th St and West Reinken Ave,0,0,N/A
1496695,9-Aug-19,Illinois,Edwardsville,University Dr and Circle Dr,0,0,N/A
1481459,9-Aug-19,New York,Syracuse,300 block of Tioga St,0,0,N/A
1476497,9-Aug-19,North Dakota,Adams,ND-17 and Co Rd 11A,0,0,N/A
1475104,9-Aug-19,Rhode Island,North Providence,1775 Bicentennial Way,0,0,N/A
1473922,8-Aug-19,Georgia,Jesup,N Cypress St,0,0,N/A
1480201,8-Aug-19,Tennessee,Kingsport,Dale St,0,0,N/A
1494898,8-Aug-19,Maryland,Germantown,20700 block of Crystal Hill Cir,0,1,N/A
1473842,8-Aug-19,Georgia,Macon,1100 block of Scotland Ave,0,0,N/A
1474541,8-Aug-19,Oklahoma,New Woodville,N/A,0,0,N/A
1473831,8-Aug-19,Missouri,Springfield,3150 W Republic Rd,0,0,N/A
1481512,8-Aug-19,Illinois,Chicago,2900 block of N Western Ave,0,0,N/A
1474614,8-Aug-19,Nebraska,Lincoln,3710 Cornhusker Hwy,0,0,N/A
1473585,8-Aug-19,Maryland,Baltimore,5600 block of Summerfield Ave,0,1,N/A
1478850,8-Aug-19,Florida,Wildwood,305 S Main St,0,0,N/A
1474852,8-Aug-19,Illinois,Bensenville,200 block of George St,1,0,N/A
1473909,8-Aug-19,Iowa,Waterloo,710 W 2nd St,0,1,N/A
1475266,8-Aug-19,Indiana,Bloomington,S Buckner St and W 3rd St,0,0,N/A
1475242,8-Aug-19,Florida,Lehigh Acres,Gunnery Rd S and 13th St SW,0,0,N/A
1483605,8-Aug-19,Delaware,Wilmington,50 block of Race St,0,0,N/A
1474427,8-Aug-19,Indiana,Indianapolis,1500 E Michigan St,0,0,N/A
1476598,8-Aug-19,Maryland,Baltimore,4100 Patterson Ave,0,0,N/A
1474280,8-Aug-19,Florida,Kissimmee (Celebration),I-4 and US-192,0,0,N/A
1475174,8-Aug-19,New Hampshire,Tilton,Calef Hill Rd,0,0,N/A
1478385,8-Aug-19,Alabama,Mobile,Michigan Ave,0,2,N/A
1475165,8-Aug-19,Louisiana,Violet,2900 block of Stacie Dr,0,1,N/A
1475146,8-Aug-19,Massachusetts,Brockton,956 Warren Ave,0,0,N/A
1477910,8-Aug-19,Texas,Center,Tenaha St,0,0,N/A
1474146,8-Aug-19,Alabama,Georgiana,119 AL-106 E,0,1,N/A
1474944,8-Aug-19,Missouri,Kansas City,E Truman Rd and Locust St,0,0,N/A
1474139,8-Aug-19,Massachusetts,Boston,27 Ellington St,0,0,N/A
1474051,7-Aug-19,Massachusetts,Boston,9 Moody St,0,0,N/A
1472597,7-Aug-19,Missouri,Columbia,4420 Ria St,0,0,N/A
1475637,7-Aug-19,Texas,San Antonio,7800 block of Evans Rd,0,0,N/A
1472963,7-Aug-19,Indiana,Muncie,Walnut St and Myrtle Ave,0,0,N/A
1473947,7-Aug-19,Texas,Austin,TX-1 Loop and MoPac Expy,0,0,N/A
1480203,7-Aug-19,New York,Bronx,Webster Ave,0,0,N/A
1473752,7-Aug-19,Virginia,Fredericksburg (Falmouth),Gallagher Ln,0,0,N/A
1477118,7-Aug-19,Ohio,Youngstown (Boardman),Oakridge Dr,0,0,N/A
1472557,7-Aug-19,Texas,Longview,1600 Pine Tree Rd,1,0,N/A
1472494,7-Aug-19,Texas,Lubbock,3502 Slide Rd,0,0,N/A
1472444,7-Aug-19,Kentucky,Hopkinsville,Irish Cir,0,0,N/A
1472738,7-Aug-19,West Virginia,Charleston,1700 block of Kemp Ave,0,1,N/A
1472428,7-Aug-19,Kentucky,Lexington,Rye Ln,0,0,N/A
1475420,7-Aug-19,Michigan,Jackson,500 block of N Jackson St,0,0,N/A
1473936,7-Aug-19,Kentucky,Paducah,Fountain Ave and Park Ave,0,0,N/A
1472819,7-Aug-19,Massachusetts,Springfield,92 High St,0,0,N/A
1480927,7-Aug-19,Ohio,Elyria,731 Infirmary Rd,0,0,N/A
1473408,7-Aug-19,Minnesota,Bemidji,1300 block of Averi Cir NW,0,1,N/A
1478743,7-Aug-19,New Jersey,Newark,31 Green St,0,0,N/A
1484655,7-Aug-19,South Carolina,York,Davidson Ridge Rd,0,0,N/A
1473090,7-Aug-19,New Jersey,Township Of Washington (Washington Township),411 W Mill Rd,0,1,N/A
1472865,7-Aug-19,Maryland,Baltimore,900 block of E 41st St,1,0,N/A
1484590,7-Aug-19,Ohio,Columbus,2078 Mock Rd,0,0,N/A
1478627,7-Aug-19,Delaware,Wilmington,800 block of W 3rd St,0,0,N/A
1478262,7-Aug-19,Massachusetts,Framingham,47 Prior Dr,0,0,N/A
1482114,7-Aug-19,Delaware,Wilmington,200 block of W St,0,0,N/A
1474315,7-Aug-19,California,Fresno,Belmont Ave and Chestnut Ave,0,0,N/A
1472981,7-Aug-19,Washington,Ferndale,6500 block of Timmeran Ln,2,0,N/A
1475847,7-Aug-19,Louisiana,Monroe,570 Joe White Rd,0,0,N/A
1474241,7-Aug-19,Louisiana,Houma,Park Ave and Wright Ave,0,0,N/A
1474033,7-Aug-19,Connecticut,Meriden,55 Willow St,0,0,N/A
1474238,7-Aug-19,Louisiana,Houma,100 Chateau Ct,0,1,N/A
1475087,7-Aug-19,Arkansas,Cherry Valley,AR 42,0,0,N/A
1475083,7-Aug-19,Hawaii,Kailua Kona,Alii Dr,0,0,N/A
1472703,7-Aug-19,Ohio,Elyria,316 11th St,0,0,N/A
1472658,6-Aug-19,Wisconsin,Madison,Commercial Ave and Packers Ave,0,0,N/A
1475656,6-Aug-19,Ohio,Sandusky,1000 block of Camp St,0,0,N/A
1471794,6-Aug-19,California,Fresno,830 Fresno St,0,0,N/A
1471511,6-Aug-19,North Carolina,Winston Salem (Winston-salem),192 Hanes Mall Cir,1,0,N/A
1472450,6-Aug-19,West Virginia,Elkins,Davis Ave,0,0,N/A
1563997,6-Aug-19,Florida,Sarasota,N/A,0,0,N/A
1472484,6-Aug-19,Texas,Dallas,4000 block of Penelope St,1,0,N/A
1471673,6-Aug-19,Iowa,Davenport,2700 block of N Harrison St,0,0,N/A
1474626,6-Aug-19,Nebraska,Lincoln,1534 E St,0,0,N/A
1472575,6-Aug-19,Nevada,Reno,Mt. Rainier Street and Mt. Whitney Street,0,0,N/A
1472281,6-Aug-19,New Jersey,Plainfield (North Plainfield),Steiner Pl,1,0,N/A
1547420,6-Aug-19,North Carolina,Raleigh,Northclift Dr,0,0,N/A
1473306,6-Aug-19,New York,Bronx,Sheridan Ave,1,0,N/A
1472228,6-Aug-19,Florida,Fort Myers,Sea Island Rd,0,0,N/A
1473283,6-Aug-19,Maryland,Silver Spring,8202 Georgia Ave,0,0,N/A
1472184,6-Aug-19,Florida,Greenacres,100 Block of Harbor Lake Cir,0,0,N/A
1472180,6-Aug-19,Florida,Loxahatchee,17900 block of Prado Blvd,0,0,N/A
1471872,6-Aug-19,Illinois,Peoria,2900 block of N Peoria Ave,1,0,N/A
1471551,6-Aug-19,Kentucky,Virgie,Dry Branch Rd,0,0,N/A
1474332,6-Aug-19,Delaware,Dover,2000 block of Generals Way,0,0,N/A
1473157,6-Aug-19,Illinois,Joliet,300 block of Western Ave,0,0,N/A
1472128,6-Aug-19,Illinois,Rushville,US-67,0,0,N/A
1476607,6-Aug-19,Maryland,Baltimore,4608 Liberty Heights Ave,0,0,N/A
1486787,6-Aug-19,Washington,Snoqualmie,WA 18,0,0,N/A
1472906,6-Aug-19,Maine,Brownfield,25 Denmark Rd,0,0,N/A
1474061,6-Aug-19,Massachusetts,Everett,2nd St,0,0,N/A
1475150,6-Aug-19,Massachusetts,Brockton,25 Leavitt St,0,0,N/A
1472860,6-Aug-19,Massachusetts,New Bedford,1567 Acushnet Ave,0,1,N/A
1472797,6-Aug-19,Massachusetts,Boston,20 Glenarm Rd,0,0,N/A
1474127,6-Aug-19,Alabama,Dothan,344 Southgate Rd,0,0,N/A
1472721,6-Aug-19,Ohio,Warren,Atlantic St and Paige Ave NE,0,0,N/A
1472709,6-Aug-19,Ohio,Dayton,1953 S Alex Rd,0,1,N/A
1484272,5-Aug-19,Missouri,Hartsburg,Westbrook Dr,0,0,N/A
1475701,5-Aug-19,New Hampshire,Lebanon,Granite St,0,0,N/A
1473881,5-Aug-19,New Mexico,Roswell,900 block of North Ohio Avenue,0,0,N/A
1471833,5-Aug-19,Maryland,Baltimore,N Charles St and W 29th St,0,0,N/A
1471649,5-Aug-19,Colorado,Rifle,CO-13,1,0,N/A
1471799,5-Aug-19,Colorado,Boulder,1236 Canyon Blvd,0,0,N/A
